run_id,dataset,backend,npoints,arm,repeat,k,budget,status,solve_time_s,simplex_iters,barrier_iters,dobj,gurobi_maxmem_gb
Norse,Norse,highs,25,cold_barrier,1,1,2.4327456e+08,OPTIMAL,2.0089,0,55,215.85362,NaN
Norse,Norse,highs,25,cold_barrier,1,2,2.4424378e+08,OPTIMAL,1.8122,0,49,202.22199,NaN
Norse,Norse,highs,25,cold_barrier,1,3,2.45213e+08,OPTIMAL,1.9993,0,56,192.51525,NaN
Norse,Norse,highs,25,cold_barrier,1,4,2.4618222e+08,OPTIMAL,2.7339,0,69,184.22304,NaN
Norse,Norse,highs,25,cold_barrier,1,5,2.4715144e+08,OPTIMAL,2.1184,0,57,176.71738,NaN
Norse,Norse,highs,25,cold_barrier,1,6,2.4812066e+08,OPTIMAL,2.2093,0,58,169.41141,NaN
Norse,Norse,highs,25,cold_barrier,1,7,2.4908988e+08,OPTIMAL,2.0844,0,55,162.50346,NaN
Norse,Norse,highs,25,cold_barrier,1,8,2.5005911e+08,OPTIMAL,1.9172,0,53,155.7925,NaN
Norse,Norse,highs,25,cold_barrier,1,9,2.5102833e+08,OPTIMAL,2.6397,0,57,149.27281,NaN
Norse,Norse,highs,25,cold_barrier,1,10,2.5199755e+08,OPTIMAL_RETRY,10.6987,0,75,143.73648,NaN
Norse,Norse,highs,25,cold_barrier,1,11,2.5296677e+08,OPTIMAL,2.0039,0,58,139.15467,NaN
Norse,Norse,highs,25,cold_barrier,1,12,2.5393599e+08,OPTIMAL,2.3255,0,67,135.11641,NaN
Norse,Norse,highs,25,cold_barrier,1,13,2.5490521e+08,OPTIMAL,2.2563,0,65,131.13414,NaN
Norse,Norse,highs,25,cold_barrier,1,14,2.5587443e+08,OPTIMAL,2.5635,0,80,127.70516,NaN
Norse,Norse,highs,25,cold_barrier,1,15,2.5684365e+08,OPTIMAL,2.4090,0,61,124.84098,NaN
Norse,Norse,highs,25,cold_barrier,1,16,2.5781288e+08,OPTIMAL,2.3288,0,67,122.31484,NaN
Norse,Norse,highs,25,cold_barrier,1,17,2.587821e+08,OPTIMAL,2.6583,0,75,119.96519,NaN
Norse,Norse,highs,25,cold_barrier,1,18,2.5975132e+08,OPTIMAL,3.8822,7306,93,117.96879,NaN
Norse,Norse,highs,25,cold_barrier,1,19,2.6072054e+08,OPTIMAL,4.0405,7488,89,116.94126,NaN
Norse,Norse,highs,25,cold_barrier,1,20,2.6168976e+08,OPTIMAL,4.3958,7523,106,116.11816,NaN
Norse,Norse,highs,25,cold_barrier,1,21,2.6265898e+08,OPTIMAL,4.2681,7392,103,115.43139,NaN
Norse,Norse,highs,25,cold_barrier,1,22,2.636282e+08,OPTIMAL,4.0163,7220,97,114.76713,NaN
Norse,Norse,highs,25,cold_barrier,1,23,2.6459743e+08,OPTIMAL,4.5231,7570,112,114.16866,NaN
Norse,Norse,highs,25,cold_barrier,1,24,2.6556665e+08,OPTIMAL,4.1188,8145,95,113.61843,NaN
Norse,Norse,highs,25,cold_barrier,1,25,2.6653587e+08,OPTIMAL,4.2715,7631,106,113.07219,NaN
Norse,Norse,highs,25,cold_barrier,2,1,2.4327456e+08,OPTIMAL,1.8973,0,55,215.85362,NaN
Norse,Norse,highs,25,cold_barrier,2,2,2.4424378e+08,OPTIMAL,1.7037,0,49,202.22199,NaN
Norse,Norse,highs,25,cold_barrier,2,3,2.45213e+08,OPTIMAL,1.9102,0,56,192.51525,NaN
Norse,Norse,highs,25,cold_barrier,2,4,2.4618222e+08,OPTIMAL,2.9561,0,69,184.22304,NaN
Norse,Norse,highs,25,cold_barrier,2,5,2.4715144e+08,OPTIMAL,1.9729,0,57,176.71738,NaN
Norse,Norse,highs,25,cold_barrier,2,6,2.4812066e+08,OPTIMAL,2.0359,0,58,169.41141,NaN
Norse,Norse,highs,25,cold_barrier,2,7,2.4908988e+08,OPTIMAL,1.8613,0,55,162.50346,NaN
Norse,Norse,highs,25,cold_barrier,2,8,2.5005911e+08,OPTIMAL,1.7520,0,53,155.7925,NaN
Norse,Norse,highs,25,cold_barrier,2,9,2.5102833e+08,OPTIMAL,1.9423,0,57,149.27281,NaN
Norse,Norse,highs,25,cold_barrier,2,10,2.5199755e+08,OPTIMAL_RETRY,9.7412,0,75,143.73648,NaN
Norse,Norse,highs,25,cold_barrier,2,11,2.5296677e+08,OPTIMAL,2.4159,0,58,139.15467,NaN
Norse,Norse,highs,25,cold_barrier,2,12,2.5393599e+08,OPTIMAL,2.3302,0,67,135.11641,NaN
Norse,Norse,highs,25,cold_barrier,2,13,2.5490521e+08,OPTIMAL,2.2351,0,65,131.13414,NaN
Norse,Norse,highs,25,cold_barrier,2,14,2.5587443e+08,OPTIMAL,2.5818,0,80,127.70516,NaN
Norse,Norse,highs,25,cold_barrier,2,15,2.5684365e+08,OPTIMAL,2.1709,0,61,124.84098,NaN
Norse,Norse,highs,25,cold_barrier,2,16,2.5781288e+08,OPTIMAL,2.4056,0,67,122.31484,NaN
Norse,Norse,highs,25,cold_barrier,2,17,2.587821e+08,OPTIMAL,2.5801,0,75,119.96519,NaN
Norse,Norse,highs,25,cold_barrier,2,18,2.5975132e+08,OPTIMAL,4.0047,7306,93,117.96879,NaN
Norse,Norse,highs,25,cold_barrier,2,19,2.6072054e+08,OPTIMAL,3.9507,7488,89,116.94126,NaN
Norse,Norse,highs,25,cold_barrier,2,20,2.6168976e+08,OPTIMAL,4.5973,7523,106,116.11816,NaN
Norse,Norse,highs,25,cold_barrier,2,21,2.6265898e+08,OPTIMAL,4.3487,7392,103,115.43139,NaN
Norse,Norse,highs,25,cold_barrier,2,22,2.636282e+08,OPTIMAL,4.3914,7220,97,114.76713,NaN
Norse,Norse,highs,25,cold_barrier,2,23,2.6459743e+08,OPTIMAL,4.9436,7570,112,114.16866,NaN
Norse,Norse,highs,25,cold_barrier,2,24,2.6556665e+08,OPTIMAL,4.1846,8145,95,113.61843,NaN
Norse,Norse,highs,25,cold_barrier,2,25,2.6653587e+08,OPTIMAL,5.3813,7631,106,113.07219,NaN
Norse,Norse,highs,25,cold_barrier,3,1,2.4327456e+08,OPTIMAL,2.0681,0,55,215.85362,NaN
Norse,Norse,highs,25,cold_barrier,3,2,2.4424378e+08,OPTIMAL,1.7353,0,49,202.22199,NaN
Norse,Norse,highs,25,cold_barrier,3,3,2.45213e+08,OPTIMAL,1.9883,0,56,192.51525,NaN
Norse,Norse,highs,25,cold_barrier,3,4,2.4618222e+08,OPTIMAL,2.5024,0,69,184.22304,NaN
Norse,Norse,highs,25,cold_barrier,3,5,2.4715144e+08,OPTIMAL,2.1237,0,57,176.71738,NaN
Norse,Norse,highs,25,cold_barrier,3,6,2.4812066e+08,OPTIMAL,2.0977,0,58,169.41141,NaN
Norse,Norse,highs,25,cold_barrier,3,7,2.4908988e+08,OPTIMAL,2.0179,0,55,162.50346,NaN
Norse,Norse,highs,25,cold_barrier,3,8,2.5005911e+08,OPTIMAL,1.8191,0,53,155.7925,NaN
Norse,Norse,highs,25,cold_barrier,3,9,2.5102833e+08,OPTIMAL,2.0336,0,57,149.27281,NaN
Norse,Norse,highs,25,cold_barrier,3,10,2.5199755e+08,OPTIMAL_RETRY,9.8442,0,75,143.73648,NaN
Norse,Norse,highs,25,cold_barrier,3,11,2.5296677e+08,OPTIMAL,2.0880,0,58,139.15467,NaN
