run_id,dataset,backend,npoints,arm,repeat,k,budget,status,solve_time_s,simplex_iters,barrier_iters,dobj,gurobi_maxmem_gb
local,small,highs,25,warm_simplex,1,11,3900.4086,OPTIMAL,0.0009,7,0,17.284022,NaN
local,small,highs,25,warm_simplex,1,12,3915.3527,OPTIMAL,0.0006,2,0,16.690952,NaN
local,small,highs,25,warm_simplex,1,13,3930.2968,OPTIMAL,0.0007,3,0,16.099651,NaN
local,small,highs,25,warm_simplex,1,14,3945.2409,OPTIMAL,0.0008,7,0,15.523321,NaN
local,small,highs,25,warm_simplex,1,15,3960.185,OPTIMAL,0.0006,2,0,14.961082,NaN
local,small,highs,25,warm_simplex,1,16,3975.1291,OPTIMAL,0.0007,4,0,14.405221,NaN
local,small,highs,25,warm_simplex,1,17,3990.0732,OPTIMAL,0.0007,3,0,13.853775,NaN
local,small,highs,25,warm_simplex,1,18,4005.0173,OPTIMAL,0.0007,3,0,13.310988,NaN
local,small,highs,25,warm_simplex,1,19,4019.9614,OPTIMAL,0.0007,4,0,12.772214,NaN
local,small,highs,25,warm_simplex,1,20,4034.9055,OPTIMAL,0.0009,9,0,12.259568,NaN
local,small,highs,25,warm_simplex,1,21,4049.8496,OPTIMAL,0.0009,6,0,11.758785,NaN
local,small,highs,25,warm_simplex,1,22,4064.7937,OPTIMAL,0.0008,5,0,11.263282,NaN
local,small,highs,25,warm_simplex,1,23,4079.7378,OPTIMAL,0.0012,8,0,10.77483,NaN
local,small,highs,25,warm_simplex,1,24,4094.6818,OPTIMAL,0.0003,0,0,10.290839,NaN
local,small,highs,25,warm_simplex,1,25,4109.6259,OPTIMAL,0.0009,6,0,9.8130377,NaN
local,small,highs,25,warm_simplex,2,1,3750.9677,OPTIMAL,0.1374,0,32,25.992666,NaN
local,small,highs,25,warm_simplex,2,2,3765.9118,OPTIMAL,0.0034,13,0,24.586532,NaN
local,small,highs,25,warm_simplex,2,3,3780.8559,OPTIMAL,0.0008,6,0,23.367034,NaN
local,small,highs,25,warm_simplex,2,4,3795.8,OPTIMAL,0.0013,24,0,22.314989,NaN
local,small,highs,25,warm_simplex,2,5,3810.7441,OPTIMAL,0.0011,12,0,21.370651,NaN
local,small,highs,25,warm_simplex,2,6,3825.6881,OPTIMAL,0.0010,10,0,20.573564,NaN
local,small,highs,25,warm_simplex,2,7,3840.6322,OPTIMAL,0.0011,11,0,19.857424,NaN
local,small,highs,25,warm_simplex,2,8,3855.5763,OPTIMAL,0.0009,7,0,19.174582,NaN
local,small,highs,25,warm_simplex,2,9,3870.5204,OPTIMAL,0.0010,10,0,18.52781,NaN
local,small,highs,25,warm_simplex,2,10,3885.4645,OPTIMAL,0.0015,22,0,17.900159,NaN
local,small,highs,25,warm_simplex,2,11,3900.4086,OPTIMAL,0.0008,7,0,17.284022,NaN
local,small,highs,25,warm_simplex,2,12,3915.3527,OPTIMAL,0.0006,2,0,16.690952,NaN
local,small,highs,25,warm_simplex,2,13,3930.2968,OPTIMAL,0.0007,3,0,16.099651,NaN
local,small,highs,25,warm_simplex,2,14,3945.2409,OPTIMAL,0.0008,7,0,15.523321,NaN
local,small,highs,25,warm_simplex,2,15,3960.185,OPTIMAL,0.0006,2,0,14.961082,NaN
local,small,highs,25,warm_simplex,2,16,3975.1291,OPTIMAL,0.0008,4,0,14.405221,NaN
local,small,highs,25,warm_simplex,2,17,3990.0732,OPTIMAL,0.0007,3,0,13.853775,NaN
local,small,highs,25,warm_simplex,2,18,4005.0173,OPTIMAL,0.0007,3,0,13.310988,NaN
local,small,highs,25,warm_simplex,2,19,4019.9614,OPTIMAL,0.0009,4,0,12.772214,NaN
local,small,highs,25,warm_simplex,2,20,4034.9055,OPTIMAL,0.0010,9,0,12.259568,NaN
local,small,highs,25,warm_simplex,2,21,4049.8496,OPTIMAL,0.0008,6,0,11.758785,NaN
