run_id,dataset,backend,n_alt,arm,repeat,idx,solve_time_s,simplex_iterations,barrier_iterations,status
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,4,0.0159,11,0,OPTIMAL
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,5,0.0217,32,0,OPTIMAL
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,6,0.0169,6,0,OPTIMAL
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,7,0.0171,9,0,OPTIMAL
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,8,0.0167,16,0,OPTIMAL
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,9,0.0203,33,0,OPTIMAL
norse_fixed_highs,Norse,highs,10,warm_primal_simplex,3,10,0.0146,5,0,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,1,3.2038,0,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,2,3.2699,0,79,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,3,2.8787,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,4,3.6525,0,88,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,5,7.7435,11102,108,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,6,2.8832,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,7,3.6538,0,82,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,8,3.6586,0,86,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,9,5.7045,112,109,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,10,3.3139,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,11,2.9406,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,12,5.6246,18,109,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,13,3.3612,0,80,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,14,5.8669,34,122,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,15,3.1062,0,78,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,16,3.7586,21,74,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,17,4.8891,170,105,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,18,2.8958,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,19,3.7691,50,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,20,2.8722,0,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,21,2.8729,0,75,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,22,3.5158,0,87,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,23,2.9071,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,24,3.2290,0,84,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,1,25,3.3889,55,76,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,1,2.8902,0,77,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,2,2.8904,0,79,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,3,2.5599,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,4,3.2495,0,88,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,5,6.9837,11102,108,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,6,2.5979,0,72,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,7,3.0608,0,82,OPTIMAL
norse_fixed_highs,Norse,highs,25,barrier,2,8,3.1526,0,86,OPTIMAL
